Country,B-G Namespace,Year,Air Quality Network,Air Quality Network Name,Timezone,Air Quality Station EoI Code,Air Quality Station Nat Code,Air Quality Station Name,Sampling Point Id,Air Pollutant,Longitude,Latitude,Altitude,Altitude Unit,Air Quality Station Area,Air Quality Station Type,Operational Activity Begin,Operational Activity End,Sample Id,Inlet Height,Inlet Height Unit,Building Distance,Building Distance Unit,Kerb Distance,Kerb Distance Unit,Distance Source,Distance Source Unit,Main Emission Sources,Heating Emissions,Heating Emissions Unit,Mobile,Traffic Emissions,Traffic Emissions Unit,Industrial Emissions,Industrial Emissions Unit,Municipality,Dispersion Local,Dispersion Regional,Distance Junction,Distance Junction Unit,Heavy Duty Fraction,Height Facades,Street Width,Traffic Speed,Traffic Volume,Process Id,Process Activity Begin,Process Activity End,Measurement Type,Measurement Method,Other Measurement Method,Measurement Equipment,Other Measurement Equipment,Sampling Method,Other Sampling Method,Analytical Technique,Other Analytical Technique,Equivalence Demonstrated,Demonstration Report,Detection Limit,Detection Limit Unit,Documentation,QA Report,Duration,Duration Unit,Cadence,Cadence Unit,Source Data URL,Imported
"Austria","AT.0008.20.AQ","2024","NET.09","Gemeinde Wien - MA22 Umweltschutz","UTC+01","AT90TAB","09TAB","Taborstraße","SPO.09.TAB.521.1.1","SO2","16.38092","48.21674","162.0","m","urban","background","01/10/1977 00:00:00","05/01/2003 00:00:00","SAM.09.TAB.521.1.1","4.0","m","","","","","","m","Other sectors","","","0","","","","t.year-1","1020 Wien","canyon","plane","50.0","","0.07","25.0","8.0","40","14700","SPP.09.TAB.521.1.1.14757","01/10/1977 00:00:00","31/03/1986 00:00:00","automatic","UV-FL","","WoesthoffU3S","","","","","","noRef","http://www.umweltbundesamt.at/fileadmin/site/umweltthemen/luft/PM_Aequivalenz_Dokumentation.pdf","5.0","ppbv","Documentation SPP","http://www.umweltbundesamt.at","1","hour","1","hour","http://cdr.eionet.europa.eu/at/eu/aqd/d/envz2geia/AQD_Dataset_D_2024_AT.xml","18/12/2024 13:00:08"
"Austria","AT.0008.20.AQ","2024","NET.09","Gemeinde Wien - MA22 Umweltschutz","UTC+01","AT90TAB","09TAB","Taborstraße","SPO.09.TAB.521.1.1","SO2","16.38092","48.21674","162.0","m","urban","background","01/10/1977 00:00:00","05/01/2003 00:00:00","SAM.09.TAB.521.1.1","4.0","m","","","","","","m","Other sectors","","","0","","","","t.year-1","1020 Wien","canyon","plane","50.0","","0.07","25.0","8.0","40","14700","SPP.09.TAB.521.1.1.6931","01/01/1987 00:00:00","05/01/2003 00:00:00","automatic","UV-FL","","horibaAPSA350","","","","","","ref","http://www.umweltbundesamt.at/fileadmin/site/umweltthemen/luft/PM_Aequivalenz_Dokumentation.pdf","3.0","ppbv","Documentation SPP","http://www.umweltbundesamt.at","1","hour","1","hour","http://cdr.eionet.europa.eu/at/eu/aqd/d/envz2geia/AQD_Dataset_D_2024_AT.xml","18/12/2024 13:00:08"
"Austria","AT.0008.20.AQ","2024","NET.09","Gemeinde Wien - MA22 Umweltschutz","UTC+01","AT90TAB","09TAB","Taborstraße","SPO.09.TAB.524.8.1","NO2","16.38092","48.21674","162.0","m","urban","traffic","05/10/1987 00:00:00","","SAM.09.TAB.524.8.1","4.0","m","11.0","m","6.0","m","","m","Transport","25.2","t.km-2.year-1","0","6.1","t.km-1.year-1","","t.year-1","1020 Wien","canyon","plane","50.0","","0.07","25.0","8.0","40","14700","SPP.09.TAB.524.8.1.16340","21/06/2022 00:00:00","04/11/2022 00:00:00","automatic","chemi","","APIT200","","","","","","ref","http://www.umweltbundesamt.at/fileadmin/site/umweltthemen/luft/PM_Aequivalenz_Dokumentation.pdf","0.1","ppbv","Documentation SPP","http://www.umweltbundesamt.at","1","hour","1","hour","http://cdr.eionet.europa.eu/at/eu/aqd/d/envz2geia/AQD_Dataset_D_2024_AT.xml","18/12/2024 13:00:08"
"Austria","AT.0008.20.AQ","2024","NET.09","Gemeinde Wien - MA22 Umweltschutz","UTC+01","AT90TAB","09TAB","Taborstraße","SPO.09.TAB.524.8.1","NO2","16.38092","48.21674","162.0","m","urban","traffic","05/10/1987 00:00:00","","SAM.09.TAB.524.8.1","4.0","m","11.0","m","6.0","m","","m","Transport","25.2","t.km-2.year-1","0","6.1","t.km-1.year-1","","t.year-1","1020 Wien","canyon","plane","50.0","","0.07","25.0","8.0","40","14700","SPP.09.TAB.524.8.1.16341","04/11/2022 00:00:00","","automatic","chemi","","horibaAPNA370","","","","","","ref","http://www.umweltbundesamt.at/fileadmin/site/umweltthemen/luft/PM_Aequivalenz_Dokumentation.pdf","0.1","ppbv","Documentation SPP","http://www.umweltbundesamt.at","1","hour","1","hour","http://cdr.eionet.europa.eu/at/eu/aqd/d/envz2geia/AQD_Dataset_D_2024_AT.xml","18/12/2024 13:00:08"
"Austria","AT.0008.20.AQ","2024","NET.09","Gemeinde Wien - MA22 Umweltschutz","UTC+01","AT90TAB","09TAB","Taborstraße","SPO.09.TAB.524.8.1","NO2","16.38092","48.21674","162.0","m","urban","traffic","05/10/1987 00:00:00","","SAM.09.TAB.524.8.1","4.0","m","11.0","m","6.0","m","","m","Transport","25.2","t.km-2.year-1","0","6.1","t.km-1.year-1","","t.year-1","1020 Wien","canyon","plane","50.0","","0.07","25.0","8.0","40","14700","SPP.09.TAB.524.8.1.2625","17/03/2010 00:00:00","21/06/2022 00:00:00","automatic","chemi","","horibaAPNA370","","","","","","ref","http://www.umweltbundesamt.at/fileadmin/site/umweltthemen/luft/PM_Aequivalenz_Dokumentation.pdf","0.1","ppbv","Documentation SPP","http://www.umweltbundesamt.at","1","hour","1","hour","http://cdr.eionet.europa.eu/at/eu/aqd/d/envz2geia/AQD_Dataset_D_2024_AT.xml","18/12/2024 13:00:08"
"Austria","AT.0008.20.AQ","2024","NET.09","Gemeinde Wien - MA22 Umweltschutz","UTC+01","AT90TAB","09TAB","Taborstraße","SPO.09.TAB.524.8.1","NO2","16.38092","48.21674","162.0","m","urban","traffic","05/10/1987 00:00:00","","SAM.09.TAB.524.8.1","4.0","m","11.0","m","6.0","m","","m","Transport","25.2","t.km-2.year-1","0","6.1","t.km-1.year-1","","t.year-1","1020 Wien","canyon","plane","50.0","","0.07","25.0","8.0","40","14700","SPP.09.TAB.524.8.1.6232","05/10/1987 00:00:00","01/01/2003 00:00:00","automatic","chemi","","tecanCLD502","","","","","","ref","http://www.umweltbundesamt.at/fileadmin/site/umweltthemen/luft/PM_Aequivalenz_Dokumentation.pdf","1.5","ppbv","Documentation SPP","http://www.umweltbundesamt.at","1","hour","1","hour","http://cdr.eionet.europa.eu/at/eu/aqd/d/envz2geia/AQD_Dataset_D_2024_AT.xml","18/12/2024 13:00:08"
"Austria","AT.0008.20.AQ","2024","NET.09","Gemeinde Wien - MA22 Umweltschutz","UTC+01","AT90TAB","09TAB","Taborstraße","SPO.09.TAB.524.8.1","NO2","16.38092","48.21674","162.0","m","urban","traffic","05/10/1987 00:00:00","","SAM.09.TAB.524.8.1","4.0","m","11.0","m","6.0","m","","m","Transport","25.2","t.km-2.year-1","0","6.1","t.km-1.year-1","","t.year-1","1020 Wien","canyon","plane","50.0","","0.07","25.0","8.0","40","14700","SPP.09.TAB.524.8.1.6756","25/03/1999 00:00:00","17/03/2010 00:00:00","automatic","chemi","","horibaAPNA360E","","","","","","ref","http://www.umweltbundesamt.at/fileadmin/site/umweltthemen/luft/PM_Aequivalenz_Dokumentation.pdf","0.9","ppbv","Documentation SPP","http://www.umweltbundesamt.at","1","hour","1","hour","http://cdr.eionet.europa.eu/at/eu/aqd/d/envz2geia/AQD_Dataset_D_2024_AT.xml","18/12/2024 13:00:08"
"Austria","AT.0008.20.AQ","2024","NET.09","Gemeinde Wien - MA22 Umweltschutz","UTC+01","AT90TAB","09TAB","Taborstraße","SPO.09.TAB.55388.5.1","PM10","16.38092","48.21674","162.0","m","urban","traffic","01/04/2005 00:00:00","","SAM.09.TAB.55388.5.1","4.5","m","11.0","m","6.0","m","","m","Long-range transboundary transport","0.9","t.km-2.year-1","0","0.3","t.km-1.year-1","","t.year-1","1020 Wien","canyon","plane","50.0","","0.07","25.0","8.0","40","14700","SPP.09.TAB.55388.5.1.11339","01/01/2016 00:00:00","01/01/2017 00:00:00","automatic","OPC-CMC","","GRIMM-EDM180","","","","","","yes","http://www.umweltbundesamt.at/fileadmin/site/umweltthemen/luft/PM_Aequivalenz_Dokumentation.pdf","1.0","ug.m-3","Documentation SPP","http://www.umweltbundesamt.at","1","hour","1","hour","http://cdr.eionet.europa.eu/at/eu/aqd/d/envz2geia/AQD_Dataset_D_2024_AT.xml","18/12/2024 13:00:08"
"Austria","AT.0008.20.AQ","2024","NET.09","Gemeinde Wien - MA22 Umweltschutz","UTC+01","AT90TAB","09TAB","Taborstraße","SPO.09.TAB.55388.5.1","PM10","16.38092","48.21674","162.0","m","urban","traffic","01/04/2005 00:00:00","","SAM.09.TAB.55388.5.1","4.5","m","11.0","m","6.0","m","","m","Long-range transboundary transport","0.9","t.km-2.year-1","0","0.3","t.km-1.year-1","","t.year-1","1020 Wien","canyon","plane","50.0","","0.07","25.0","8.0","40","14700","SPP.09.TAB.55388.5.1.12214","01/01/2017 00:00:00","01/01/2018 00:00:00","automatic","OPC-CMC","","GRIMM-EDM180","","","","","","yes","http://www.umweltbundesamt.at/fileadmin/site/umweltthemen/luft/PM_Aequivalenz_Dokumentation.pdf","1.0","ug.m-3","Documentation SPP","http://www.umweltbundesamt.at","1","hour","1","hour","http://cdr.eionet.europa.eu/at/eu/aqd/d/envz2geia/AQD_Dataset_D_2024_AT.xml","18/12/2024 13:00:08"
"Austria","AT.0008.20.AQ","2024","NET.09","Gemeinde Wien - MA22 Umweltschutz","UTC+01","AT90TAB","09TAB","Taborstraße","SPO.09.TAB.55388.5.1","PM10","16.38092","48.21674","162.0","m","urban","traffic","01/04/2005 00:00:00","","SAM.09.TAB.55388.5.1","4.5","m","11.0","m","6.0","m","","m","Long-range transboundary transport","0.9","t.km-2.year-1","0","0.3","t.km-1.year-1","","t.year-1","1020 Wien","canyon","plane","50.0","","0.07","25.0","8.0","40","14700","SPP.09.TAB.55388.5.1.14880","01/01/2018 00:00:00","01/01/2019 00:00:00","automatic","OPC-CMC","","GRIMM-EDM180","","","","","","yes","http://www.umweltbundesamt.at/fileadmin/site/umweltthemen/luft/PM_Aequivalenz_Dokumentation.pdf","1.0","ug.m-3","Documentation SPP","http://www.umweltbundesamt.at","1","hour","1","hour","http://cdr.eionet.europa.eu/at/eu/aqd/d/envz2geia/AQD_Dataset_D_2024_AT.xml","18/12/2024 13:00:08"
"Austria","AT.0008.20.AQ","2024","NET.09","Gemeinde Wien - MA22 Umweltschutz","UTC+01","AT90TAB","09TAB","Taborstraße","SPO.09.TAB.55388.5.1","PM10","16.38092","48.21674","162.0","m","urban","traffic","01/04/2005 00:00:00","","SAM.09.TAB.55388.5.1","4.5","m","11.0","m","6.0","m","","m","Long-range transboundary transport","0.9","t.km-2.year-1","0","0.3","t.km-1.year-1","","t.year-1","1020 Wien","canyon","plane","50.0","","0.07","25.0","8.0","40","14700","SPP.09.TAB.55388.5.1.14881","01/01/2019 00:00:00","01/01/2020 00:00:00","automatic","OPC-CMC","","GRIMM-EDM180","","","","","","yes","http://www.umweltbundesamt.at/fileadmin/site/umweltthemen/luft/PM_Aequivalenz_Dokumentation.pdf","1.0","ug.m-3","Documentation SPP","http://www.umweltbundesamt.at","1","hour","1","hour","http://cdr.eionet.europa.eu/at/eu/aqd/d/envz2geia/AQD_Dataset_D_2024_AT.xml","18/12/2024 13:00:08"
"Austria","AT.0008.20.AQ","2024","NET.09","Gemeinde Wien - MA22 Umweltschutz","UTC+01","AT90TAB","09TAB","Taborstraße","SPO.09.TAB.55388.5.1","PM10","16.38092","48.21674","162.0","m","urban","traffic","01/04/2005 00:00:00","","SAM.09.TAB.55388.5.1","4.5","m","11.0","m","6.0","m","","m","Long-range transboundary transport","0.9","t.km-2.year-1","0","0.3","t.km-1.year-1","","t.year-1","1020 Wien","canyon","plane","50.0","","0.07","25.0","8.0","40","14700","SPP.09.TAB.55388.5.1.15393","01/01/2020 00:00:00","01/01/2021 00:00:00","automatic","OPC-CMC","","GRIMM-EDM180","","","","","","yes","http://www.umweltbundesamt.at/fileadmin/site/umweltthemen/luft/PM_Aequivalenz_Dokumentation.pdf","1.0","ug.m-3","Documentation SPP","http://www.umweltbundesamt.at","1","hour","1","hour","http://cdr.eionet.europa.eu/at/eu/aqd/d/envz2geia/AQD_Dataset_D_2024_AT.xml","18/12/2024 13:00:08"
"Austria","AT.0008.20.AQ","2024","NET.09","Gemeinde Wien - MA22 Umweltschutz","UTC+01","AT90TAB","09TAB","Taborstraße","SPO.09.TAB.55388.5.1","PM10","16.38092","48.21674","162.0","m","urban","traffic","01/04/2005 00:00:00","","SAM.09.TAB.55388.5.1","4.5","m","11.0","m","6.0","m","","m","Long-range transboundary transport","0.9","t.km-2.year-1","0","0.3","t.km-1.year-1","","t.year-1","1020 Wien","canyon","plane","50.0","","0.07","25.0","8.0","40","14700","SPP.09.TAB.55388.5.1.15700","01/01/2021 00:00:00","18/06/2021 00:00:00","automatic","OPC-CMC","","GRIMM-EDM180","","","","","","yes","http://www.umweltbundesamt.at/fileadmin/site/umweltthemen/luft/PM_Aequivalenz_Dokumentation.pdf","1.0","ug.m-3","Documentation SPP","http://www.umweltbundesamt.at","1","hour","1","hour","http://cdr.eionet.europa.eu/at/eu/aqd/d/envz2geia/AQD_Dataset_D_2024_AT.xml","18/12/2024 13:00:08"
"Austria","AT.0008.20.AQ","2024","NET.09","Gemeinde Wien - MA22 Umweltschutz","UTC+01","AT90TAB","09TAB","Taborstraße","SPO.09.TAB.55388.5.1","PM10","16.38092","48.21674","162.0","m","urban","traffic","01/04/2005 00:00:00","","SAM.09.TAB.55388.5.1","4.5","m","11.0","m","6.0","m","","m","Long-range transboundary transport","0.9","t.km-2.year-1","0","0.3","t.km-1.year-1","","t.year-1","1020 Wien","canyon","plane","50.0","","0.07","25.0","8.0","40","14700","SPP.09.TAB.55388.5.1.15703","31/07/2021 00:00:00","01/01/2022 00:00:00","automatic","OPC-CMC","","GRIMM-EDM180","","","","","","yes","http://www.umweltbundesamt.at/fileadmin/site/umweltthemen/luft/PM_Aequivalenz_Dokumentation.pdf","1.0","ug.m-3","Documentation SPP","http://www.umweltbundesamt.at","1","hour","1","hour","http://cdr.eionet.europa.eu/at/eu/aqd/d/envz2geia/AQD_Dataset_D_2024_AT.xml","18/12/2024 13:00:08"
"Austria","AT.0008.20.AQ","2024","NET.09","Gemeinde Wien - MA22 Umweltschutz","UTC+01","AT90TAB","09TAB","Taborstraße","SPO.09.TAB.55388.5.1","PM10","16.38092","48.21674","162.0","m","urban","traffic","01/04/2005 00:00:00","","SAM.09.TAB.55388.5.1","4.5","m","11.0","m","6.0","m","","m","Long-range transboundary transport","0.9","t.km-2.year-1","0","0.3","t.km-1.year-1","","t.year-1","1020 Wien","canyon","plane","50.0","","0.07","25.0","8.0","40","14700","SPP.09.TAB.55388.5.1.16307","01/01/2022 00:00:00","01/01/2023 00:00:00","automatic","OPC-CMC","","GRIMM-EDM180","","","","","","yes","http://www.umweltbundesamt.at/fileadmin/site/umweltthemen/luft/PM_Aequivalenz_Dokumentation.pdf","1.0","ug.m-3","Documentation SPP","http://www.umweltbundesamt.at","1","hour","1","hour","http://cdr.eionet.europa.eu/at/eu/aqd/d/envz2geia/AQD_Dataset_D_2024_AT.xml","18/12/2024 13:00:08"
"Austria","AT.0008.20.AQ","2024","NET.09","Gemeinde Wien - MA22 Umweltschutz","UTC+01","AT90TAB","09TAB","Taborstraße","SPO.09.TAB.55388.5.1","PM10","16.38092","48.21674","162.0","m","urban","traffic","01/04/2005 00:00:00","","SAM.09.TAB.55388.5.1","4.5","m","11.0","m","6.0","m","","m","Long-range transboundary transport","0.9","t.km-2.year-1","0","0.3","t.km-1.year-1","","t.year-1","1020 Wien","canyon","plane","50.0","","0.07","25.0","8.0","40","14700","SPP.09.TAB.55388.5.1.16693","01/01/2024 00:00:00","","automatic","OPC-CMC","","GRIMM-EDM180","","","","","","yes","http://www.umweltbundesamt.at/fileadmin/site/umweltthemen/luft/PM_Aequivalenz_Dokumentation.pdf","1.0","ug.m-3","Documentation SPP","http://www.umweltbundesamt.at","1","hour","1","hour","http://cdr.eionet.europa.eu/at/eu/aqd/d/envz2geia/AQD_Dataset_D_2024_AT.xml","18/12/2024 13:00:08"
"Austria","AT.0008.20.AQ","2024","NET.09","Gemeinde Wien - MA22 Umweltschutz","UTC+01","AT90TAB","09TAB","Taborstraße","SPO.09.TAB.55388.5.1","PM10","16.38092","48.21674","162.0","m","urban","traffic","01/04/2005 00:00:00","","SAM.09.TAB.55388.5.1","4.5","m","11.0","m","6.0","m","","m","Long-range transboundary transport","0.9","t.km-2.year-1","0","0.3","t.km-1.year-1","","t.year-1","1020 Wien","canyon","plane","50.0","","0.07","25.0","8.0","40","14700","SPP.09.TAB.55388.5.1.2697","16/12/2009 00:00:00","27/03/2012 00:00:00","automatic","BETA","","andersenFH62IR","","","","","","yes","http://www.umweltbundesamt.at/fileadmin/site/umweltthemen/luft/PM_Aequivalenz_Dokumentation.pdf","3.0","ug.m-3","Documentation SPP","http://www.umweltbundesamt.at","1","hour","1","hour","http://cdr.eionet.europa.eu/at/eu/aqd/d/envz2geia/AQD_Dataset_D_2024_AT.xml","18/12/2024 13:00:08"
"Austria","AT.0008.20.AQ","2024","NET.09","Gemeinde Wien - MA22 Umweltschutz","UTC+01","AT90TAB","09TAB","Taborstraße","SPO.09.TAB.55388.5.1","PM10","16.38092","48.21674","162.0","m","urban","traffic","01/04/2005 00:00:00","","SAM.09.TAB.55388.5.1","4.5","m","11.0","m","6.0","m","","m","Long-range transboundary transport","0.9","t.km-2.year-1","0","0.3","t.km-1.year-1","","t.year-1","1020 Wien","canyon","plane","50.0","","0.07","25.0","8.0","40","14700","SPP.09.TAB.55388.5.1.2710","28/03/2012 00:00:00","01/01/2013 00:00:00","automatic","OPC-CMC","","GRIMM-EDM180","","","","","","yes","http://www.umweltbundesamt.at/fileadmin/site/umweltthemen/luft/PM_Aequivalenz_Dokumentation.pdf","1.0","ug.m-3","Documentation SPP","http://www.umweltbundesamt.at","1","hour","1","hour","http://cdr.eionet.europa.eu/at/eu/aqd/d/envz2geia/AQD_Dataset_D_2024_AT.xml","18/12/2024 13:00:08"
"Austria","AT.0008.20.AQ","2024","NET.09","Gemeinde Wien - MA22 Umweltschutz","UTC+01","AT90TAB","09TAB","Taborstraße","SPO.09.TAB.55388.5.1","PM10","16.38092","48.21674","162.0","m","urban","traffic","01/04/2005 00:00:00","","SAM.09.TAB.55388.5.1","4.5","m","11.0","m","6.0","m","","m","Long-range transboundary transport","0.9","t.km-2.year-1","0","0.3","t.km-1.year-1","","t.year-1","1020 Wien","canyon","plane","50.0","","0.07","25.0","8.0","40","14700","SPP.09.TAB.55388.5.1.3849","16/03/2005 00:00:00","14/05/2006 00:00:00","automatic","BETA","","andersenFH62IR","","","","","","yes","http://www.umweltbundesamt.at/fileadmin/site/umweltthemen/luft/PM_Aequivalenz_Dokumentation.pdf","3.0","ug.m-3","Documentation SPP","http://www.umweltbundesamt.at","1","hour","1","hour","http://cdr.eionet.europa.eu/at/eu/aqd/d/envz2geia/AQD_Dataset_D_2024_AT.xml","18/12/2024 13:00:08"
"Austria","AT.0008.20.AQ","2024","NET.09","Gemeinde Wien - MA22 Umweltschutz","UTC+01","AT90TAB","09TAB","Taborstraße","SPO.09.TAB.55388.5.1","PM10","16.38092","48.21674","162.0","m","urban","traffic","01/04/2005 00:00:00","","SAM.09.TAB.55388.5.1","4.5","m","11.0","m","6.0","m","","m","Long-range transboundary transport","0.9","t.km-2.year-1","0","0.3","t.km-1.year-1","","t.year-1","1020 Wien","canyon","plane","50.0","","0.07","25.0","8.0","40","14700","SPP.09.TAB.55388.5.1.3850","01/07/2006 00:00:00","01/01/2010 00:00:00","automatic","BETA","","andersenFH62IR","","","","","","yes","http://www.umweltbundesamt.at/fileadmin/site/umweltthemen/luft/PM_Aequivalenz_Dokumentation.pdf","3.0","ug.m-3","Documentation SPP","http://www.umweltbundesamt.at","1","hour","1","hour","http://cdr.eionet.europa.eu/at/eu/aqd/d/envz2geia/AQD_Dataset_D_2024_AT.xml","18/12/2024 13:00:08"
"Austria","AT.0008.20.AQ","2024","NET.09","Gemeinde Wien - MA22 Umweltschutz","UTC+01","AT90TAB","09TAB","Taborstraße","SPO.09.TAB.55388.5.1","PM10","16.38092","48.21674","162.0","m","urban","traffic","01/04/2005 00:00:00","","SAM.09.TAB.55388.5.1","4.5","m","11.0","m","6.0","m","","m","Long-range transboundary transport","0.9","t.km-2.year-1","0","0.3","t.km-1.year-1","","t.year-1","1020 Wien","canyon","plane","50.0","","0.07","25.0","8.0","40","14700","SPP.09.TAB.55388.5.1.6361","01/01/2013 00:00:00","01/01/2014 00:00:00","automatic","OPC-CMC","","GRIMM-EDM180","","","","","","yes","http://www.umweltbundesamt.at/fileadmin/site/umweltthemen/luft/PM_Aequivalenz_Dokumentation.pdf","1.0","ug.m-3","Documentation SPP","http://www.umweltbundesamt.at","1","hour","1","hour","http://cdr.eionet.europa.eu/at/eu/aqd/d/envz2geia/AQD_Dataset_D_2024_AT.xml","18/12/2024 13:00:08"
"Austria","AT.0008.20.AQ","2024","NET.09","Gemeinde Wien - MA22 Umweltschutz","UTC+01","AT90TAB","09TAB","Taborstraße","SPO.09.TAB.55388.5.1","PM10","16.38092","48.21674","162.0","m","urban","traffic","01/04/2005 00:00:00","","SAM.09.TAB.55388.5.1","4.5","m","11.0","m","6.0","m","","m","Long-range transboundary transport","0.9","t.km-2.year-1","0","0.3","t.km-1.year-1","","t.year-1","1020 Wien","canyon","plane","50.0","","0.07","25.0","8.0","40","14700","SPP.09.TAB.55388.5.1.6362","01/01/2014 00:00:00","01/01/2015 00:00:00","automatic","OPC-CMC","","GRIMM-EDM180","","","","","","yes","http://www.umweltbundesamt.at/fileadmin/site/umweltthemen/luft/PM_Aequivalenz_Dokumentation.pdf","1.0","ug.m-3","Documentation SPP","http://www.umweltbundesamt.at","1","hour","1","hour","http://cdr.eionet.europa.eu/at/eu/aqd/d/envz2geia/AQD_Dataset_D_2024_AT.xml","18/12/2024 13:00:08"
"Austria","AT.0008.20.AQ","2024","NET.09","Gemeinde Wien - MA22 Umweltschutz","UTC+01","AT90TAB","09TAB","Taborstraße","SPO.09.TAB.55388.5.1","PM10","16.38092","48.21674","162.0","m","urban","traffic","01/04/2005 00:00:00","","SAM.09.TAB.55388.5.1","4.5","m","11.0","m","6.0","m","","m","Long-range transboundary transport","0.9","t.km-2.year-1","0","0.3","t.km-1.year-1","","t.year-1","1020 Wien","canyon","plane","50.0","","0.07","25.0","8.0","40","14700","SPP.09.TAB.55388.5.1.6363","01/01/2015 00:00:00","01/01/2016 00:00:00","automatic","OPC-CMC","","GRIMM-EDM180","","","","","","yes","http://www.umweltbundesamt.at/fileadmin/site/umweltthemen/luft/PM_Aequivalenz_Dokumentation.pdf","1.0","ug.m-3","Documentation SPP","http://www.umweltbundesamt.at","1","hour","1","hour","http://cdr.eionet.europa.eu/at/eu/aqd/d/envz2geia/AQD_Dataset_D_2024_AT.xml","18/12/2024 13:00:08"
"Austria","AT.0008.20.AQ","2024","NET.09","Gemeinde Wien - MA22 Umweltschutz","UTC+01","AT90TAB","09TAB","Taborstraße","SPO.09.TAB.55610.5.1","PM10","16.38092","48.21674","162.0","m","urban","traffic","17/03/2005 00:00:00","","SAM.09.TAB.55610.5.1","4.5","m","11.0","m","6.0","m","","m","Long-range transboundary transport","0.9","t.km-2.year-1","0","0.3","t.km-1.year-1","","t.year-1","1020 Wien","canyon","plane","50.0","","0.07","25.0","8.0","40","14700","SPP.09.TAB.55610.5.1.2690","17/03/2005 00:00:00","14/05/2006 00:00:00","active","","","","","","","gravi","","ref","http://www.umweltbundesamt.at/fileadmin/site/umweltthemen/luft/PM_Aequivalenz_Dokumentation.pdf","1.0","ug.m-3","Documentation SPP","http://www.umweltbundesamt.at","1","day","1","day","http://cdr.eionet.europa.eu/at/eu/aqd/d/envz2geia/AQD_Dataset_D_2024_AT.xml","18/12/2024 13:00:08"
"Austria","AT.0008.20.AQ","2024","NET.09","Gemeinde Wien - MA22 Umweltschutz","UTC+01","AT90TAB","09TAB","Taborstraße","SPO.09.TAB.55610.5.1","PM10","16.38092","48.21674","162.0","m","urban","traffic","17/03/2005 00:00:00","","SAM.09.TAB.55610.5.1","4.5","m","11.0","m","6.0","m","","m","Long-range transboundary transport","0.9","t.km-2.year-1","0","0.3","t.km-1.year-1","","t.year-1","1020 Wien","canyon","plane","50.0","","0.07","25.0","8.0","40","14700","SPP.09.TAB.55610.5.1.2691","01/01/2007 00:00:00","20/02/2008 00:00:00","active","","","","","","","gravi","","ref","http://www.umweltbundesamt.at/fileadmin/site/umweltthemen/luft/PM_Aequivalenz_Dokumentation.pdf","1.0","ug.m-3","Documentation SPP","http://www.umweltbundesamt.at","1","day","1","day","http://cdr.eionet.europa.eu/at/eu/aqd/d/envz2geia/AQD_Dataset_D_2024_AT.xml","18/12/2024 13:00:08"
